Reporter Identifier	VALUE
(-)3xSLv1	2.48
A_23_P5757	6.77
A_24_P926284	2.71
A_23_P164289	8.53
A_24_P246406	5.18
A_24_P832270	2.53
A_23_P123563	14.24
A_24_P22821	4.81
A_23_P155463	3.01
A_23_P66753	2.83
A_23_P301053	3.36
A_24_P417904	2.81
A_24_P943657	2.09
A_24_P69095	6.40
A_24_P268786	6.81
A_23_P356585	3.66
A_23_P25141	8.21
A_23_P137391	12.20
A_23_P163455	4.24
A_24_P141629	8.42
A_23_P161583	2.30
A_32_P127583	8.12
A_23_P201764	5.39
A_23_P396062	7.36
A_32_P94798	14.14
A_24_P61150	4.05
A_23_P203920	6.63
A_23_P256244	4.06
A_23_P103511	2.51
A_23_P155057	14.62
A_32_P138666	5.21
A_24_P734060	11.45
A_24_P9321	5.66
A_23_P123596	5.93
A_24_P522678	7.48
A_24_P16815	6.47
A_24_P287526	5.61
A_23_P397285	2.48
A_23_P23526	10.64
A_24_P174550	10.45
A_24_P792389	5.61
A_32_P1223	5.71
A_23_P145153	7.55
A_24_P246351	4.22
A_23_P215751	6.71
A_24_P216501	5.52
A_23_P90369	10.84
A_32_P38745	5.21
A_23_P503072	4.41
A_32_P147830	2.49
A_23_P53217	9.54
A_32_P200357	2.13
A_23_P123866	10.35
A_23_P157147	10.60
A_24_P715518	3.73
A_24_P324712	3.00
A_24_P639665	2.31
A_32_P220183	5.12
A_23_P106174	7.36
A_23_P102083	2.43
A_23_P112187	5.01
A_24_P410498	3.47
A_23_P117302	6.10
A_24_P244916	15.11
A_23_P150768	2.79
A_23_P333650	3.41
A_23_P123228	2.96
A_23_P37068	4.65
A_24_P67063	5.67
A_24_P84873	8.99
A_24_P297098	9.07
A_23_P349882	6.42
A_32_P219148	9.39
A_23_P89649	2.45
A_24_P302685	3.32
A_23_P165148	9.36
A_24_P107142	10.22
A_23_P136392	2.48
A_24_P291074	3.53
A_23_P137503	4.34
A_23_P324278	7.44
A_32_P79966	3.93
A_24_P412617	6.00
A_23_P91764	7.22
A_23_P150064	4.12
A_24_P19228	6.42
A_23_P77697	3.29
A_24_P162073	8.46
A_24_P914972	2.41
A_24_P112747	7.44
A_24_P97836	5.52
A_24_P60680	3.22
A_23_P110585	5.01
A_24_P673968	7.97
A_24_P815062	2.62
A_24_P54863	6.87
A_23_P33303	9.71
A_23_P60565	6.27
A_23_P31536	9.19
A_24_P49220	2.45
A_23_P21057	9.79
A_24_P329487	4.27
A_23_P158083	5.77
A_23_P20927	4.24
A_32_P61308	6.80
A_32_P155035	3.84
A_32_P195647	3.10
A_32_P195501	2.61
A_23_P218346	4.49
A_24_P229588	3.27
A_32_P38453	2.25
A_24_P402115	7.91
A_32_P29618	2.46
A_23_P338912	2.97
A_23_P83558	3.23
A_24_P911519	2.94
A_24_P6933	4.93
A_23_P93464	6.95
A_32_P94667	5.79
A_23_P41818	8.73
A_24_P922631	3.37
A_23_P128543	10.60
A_24_P671842	7.08
A_23_P43350	3.00
A_23_P146209	7.36
A_32_P119869	2.92
A_23_P3159	3.53
A_23_P212756	3.50
A_23_P54809	6.16
A_32_P91019	2.15
A_24_P93728	3.55
A_24_P300021	2.59
A_23_P117515	6.68
A_23_P22526	3.51
A_23_P75769	8.42
A_32_P41065	9.15
A_23_P336218	6.41
A_23_P105873	2.65
A_32_P84526	3.92
A_23_P61255	2.18
A_23_P329335	5.37
A_23_P586	10.98
A_24_P212624	2.85
A_23_P39561	9.22
A_24_P75979	5.57
A_23_P87791	4.55
A_24_P196469	4.03
A_24_P79855	7.99
A_23_P140469	3.96
A_23_P11800	5.03
A_24_P410809	6.00
A_23_P52207	5.71
A_23_P254179	9.89
A_32_P864116	1.88
A_23_P218405	9.32
A_23_P157404	5.35
