Reporter Identifier	VALUE
(-)3xSLv1	
A_23_P5757	6.29
A_24_P926284	3.39
A_23_P164289	6.48
A_24_P246406	4.47
A_24_P832270	1.40
A_23_P123563	12.92
A_24_P22821	3.62
A_23_P155463	5.89
A_23_P66753	2.89
A_23_P301053	5.54
A_24_P417904	4.54
A_24_P943657	2.62
A_24_P69095	4.97
A_24_P268786	6.12
A_23_P356585	4.13
A_23_P25141	6.33
A_23_P137391	12.37
A_23_P163455	5.86
A_24_P141629	6.12
A_23_P161583	3.29
A_32_P127583	7.01
A_23_P201764	3.44
A_23_P396062	5.98
A_32_P94798	9.63
A_24_P61150	7.11
A_23_P203920	5.64
A_23_P256244	4.43
A_23_P103511	4.10
A_23_P155057	10.54
A_32_P138666	3.97
A_24_P734060	8.93
A_24_P9321	9.80
A_23_P123596	5.47
A_24_P522678	9.37
A_24_P16815	6.49
A_24_P287526	8.80
A_23_P397285	3.84
A_23_P23526	8.45
A_24_P174550	8.99
A_24_P792389	4.57
A_32_P1223	5.43
A_23_P145153	6.05
A_24_P246351	3.67
A_23_P215751	6.99
A_24_P216501	5.18
A_23_P90369	10.96
A_32_P38745	3.82
A_23_P503072	3.98
A_32_P147830	2.93
A_23_P53217	8.23
A_32_P200357	2.91
A_23_P123866	9.11
A_23_P157147	8.63
A_24_P715518	4.33
A_24_P324712	6.05
A_24_P639665	3.20
A_32_P220183	4.96
A_23_P106174	5.61
A_23_P102083	3.50
A_23_P112187	6.59
A_24_P410498	4.22
A_23_P117302	8.60
A_24_P244916	12.71
A_23_P150768	3.73
A_23_P333650	3.74
A_23_P123228	6.39
A_23_P37068	6.07
A_24_P67063	6.70
A_24_P84873	7.71
A_24_P297098	7.80
A_23_P349882	5.58
A_32_P219148	8.63
A_23_P89649	4.54
A_24_P302685	2.29
A_23_P165148	7.44
A_24_P107142	8.52
A_23_P136392	7.57
A_24_P291074	2.82
A_23_P137503	2.86
A_23_P324278	5.57
A_32_P79966	7.18
A_24_P412617	4.67
A_23_P91764	6.39
A_23_P150064	7.42
A_24_P19228	5.69
A_23_P77697	5.02
A_24_P162073	7.15
A_24_P914972	3.72
A_24_P112747	5.68
A_24_P97836	4.45
A_24_P60680	5.99
A_23_P110585	6.90
A_24_P673968	7.12
A_24_P815062	3.94
A_24_P54863	5.00
A_23_P33303	6.95
A_23_P60565	4.78
A_23_P31536	8.54
A_24_P49220	2.62
A_23_P21057	6.04
A_24_P329487	4.79
A_23_P158083	4.73
A_23_P20927	5.14
A_32_P61308	6.41
A_32_P155035	4.77
A_32_P195647	3.61
A_32_P195501	2.95
A_23_P218346	4.77
A_24_P229588	5.55
A_32_P38453	3.86
A_24_P402115	5.60
A_32_P29618	2.79
A_23_P338912	4.08
A_23_P83558	5.76
A_24_P911519	3.37
A_24_P6933	3.23
A_23_P93464	4.87
A_32_P94667	4.87
A_23_P41818	7.41
A_24_P922631	7.20
A_23_P128543	9.03
A_24_P671842	7.19
A_23_P43350	5.27
A_23_P146209	6.98
A_32_P119869	5.60
A_23_P3159	5.80
A_23_P212756	3.55
A_23_P54809	6.79
A_32_P91019	2.58
A_24_P93728	2.78
A_24_P300021	3.14
A_23_P117515	5.08
A_23_P22526	3.57
A_23_P75769	5.71
A_32_P41065	8.05
A_23_P336218	5.16
A_23_P105873	3.98
A_32_P84526	4.51
A_23_P61255	3.46
A_23_P329335	7.97
A_23_P586	8.03
A_24_P212624	5.88
A_23_P39561	8.05
A_24_P75979	7.50
A_23_P87791	4.72
A_24_P196469	4.56
A_24_P79855	5.16
A_23_P140469	3.90
A_23_P11800	5.89
A_24_P410809	4.90
