Reporter Identifier	VALUE
(-)3xSLv1	
A_23_P5757	6.00
A_24_P926284	2.73
A_23_P164289	6.67
A_24_P246406	4.79
A_24_P832270	2.49
A_23_P123563	13.08
A_24_P22821	4.22
A_23_P155463	4.99
A_23_P66753	2.24
A_23_P301053	5.19
A_24_P417904	4.41
A_24_P943657	3.56
A_24_P69095	5.10
A_24_P268786	5.56
A_23_P356585	3.53
A_23_P25141	7.57
A_23_P137391	10.07
A_23_P163455	5.17
A_24_P141629	6.67
A_23_P161583	3.72
A_32_P127583	6.69
A_23_P201764	4.15
A_23_P396062	5.97
A_32_P94798	11.22
A_24_P61150	6.67
A_23_P203920	5.80
A_23_P256244	5.42
A_23_P103511	3.21
A_23_P155057	11.68
A_32_P138666	4.50
A_24_P734060	9.27
A_24_P9321	9.12
A_23_P123596	5.94
A_24_P522678	8.84
A_24_P16815	6.55
A_24_P287526	8.26
A_23_P397285	3.63
A_23_P23526	8.96
A_24_P174550	8.69
A_24_P792389	4.42
A_32_P1223	4.99
A_23_P145153	6.80
A_24_P246351	3.64
A_23_P215751	6.96
A_24_P216501	5.20
A_23_P90369	10.96
A_32_P38745	3.95
A_23_P503072	3.53
A_32_P147830	3.34
A_23_P53217	8.23
A_32_P200357	2.94
A_23_P123866	8.99
A_23_P157147	8.53
A_24_P715518	3.82
A_24_P324712	4.50
A_24_P639665	1.98
A_32_P220183	5.17
A_23_P106174	6.14
A_23_P102083	2.83
A_23_P112187	5.66
A_24_P410498	3.94
A_23_P117302	9.27
A_24_P244916	12.40
A_23_P150768	3.12
A_23_P333650	3.47
A_23_P123228	5.50
A_23_P37068	5.34
A_24_P67063	6.63
A_24_P84873	8.07
A_24_P297098	8.43
A_23_P349882	5.60
A_32_P219148	7.98
A_23_P89649	4.80
A_24_P302685	2.02
A_23_P165148	7.47
A_24_P107142	8.67
A_23_P136392	7.36
A_24_P291074	4.00
A_23_P137503	2.81
A_23_P324278	5.33
A_32_P79966	6.29
A_24_P412617	5.65
A_23_P91764	6.29
A_23_P150064	7.25
A_24_P19228	5.38
A_23_P77697	4.60
A_24_P162073	7.17
A_24_P914972	4.59
A_24_P112747	5.66
A_24_P97836	5.47
A_24_P60680	6.05
A_23_P110585	6.07
A_24_P673968	7.27
A_24_P815062	3.70
A_24_P54863	5.24
A_23_P33303	7.56
A_23_P60565	6.11
A_23_P31536	8.79
A_24_P49220	2.66
A_23_P21057	6.95
A_24_P329487	5.01
A_23_P158083	5.15
A_23_P20927	5.14
A_32_P61308	5.82
A_32_P155035	4.38
A_32_P195647	2.98
A_32_P195501	3.51
A_23_P218346	3.47
A_24_P229588	4.78
A_32_P38453	3.30
A_24_P402115	6.25
A_32_P29618	2.46
A_23_P338912	3.22
A_23_P83558	5.35
A_24_P911519	2.42
A_24_P6933	3.17
A_23_P93464	6.37
A_32_P94667	4.95
A_23_P41818	8.13
A_24_P922631	6.65
A_23_P128543	9.26
A_24_P671842	8.42
A_23_P43350	5.13
A_23_P146209	5.93
A_32_P119869	5.28
A_23_P3159	5.72
A_23_P212756	3.86
A_23_P54809	6.47
A_32_P91019	2.92
A_24_P93728	3.26
A_24_P300021	2.62
A_23_P117515	5.36
A_23_P22526	4.82
A_23_P75769	6.30
A_32_P41065	7.64
A_23_P336218	5.68
A_23_P105873	3.33
A_32_P84526	4.47
A_23_P61255	2.79
A_23_P329335	7.48
A_23_P586	8.50
A_24_P212624	5.11
A_23_P39561	7.62
A_24_P75979	8.72
A_23_P87791	4.05
A_24_P196469	4.17
A_24_P79855	6.27
A_23_P140469	4.07
A_23_P11800	5.10
A_24_P410809	5.23
A_23_P52207	4.70
A_23_P254179	9.22
A_32_P864116	1.85
A_23_P218405	6.12
A_23_P157404	4.72
A_24_P76489	2.85
A_23_P252371	5.71
A_32_P172188	4.25
A_32_P58407	9.37
A_24_P257336	3.71
A_32_P85732	4.68
A_23_P162861	4.97
A_24_P377328	7.16
A_23_P161292	2.81
A_23_P98167	8.13
A_23_P387000	3.64
A_23_P48988	6.41
A_24_P945298	2.78
A_24_P481534	5.79
A_23_P29555	10.20
A_23_P417363	4.51
A_24_P405981	3.49
A_32_P111751	7.41
A_24_P316363	4.52
A_24_P512054	4.75
A_23_P300797	6.17
A_23_P43238	6.43
A_24_P140171	8.17
A_23_P168656	5.91
A_24_P305747	2.98
A_23_P26570	4.65
A_23_P13486	2.42
A_23_P388851	5.01
A_24_P359091	2.91
A_23_P71389	5.85
A_32_P212411	3.57
A_23_P155835	7.09
A_24_P787897	5.55
A_24_P247738	2.79
A_32_P30656	2.66
A_23_P200579	3.42
A_32_P229965	5.60
A_32_P181020	6.57
A_24_P397928	8.48
A_32_P109029	4.62
A_23_P102462	6.04
A_32_P3048	3.23
A_23_P152330	3.22
A_23_P79496	3.17
A_32_P156171	8.33
A_32_P83326	8.46
A_32_P60343	8.49
A_23_P16451	10.00
A_23_P133606	4.58
A_24_P272653	6.12
A_23_P309930	5.33
A_23_P30050	5.33
A_24_P135769	3.44
A_23_P90032	3.28
A_24_P59236	4.28
A_24_P162226	3.97
A_23_P377882	7.53
A_24_P419132	3.80
A_23_P383377	4.50
A_32_P145490	5.52
A_24_P408603	5.53
A_24_P1255	4.26
A_24_P269527	4.54
A_24_P281374	4.06
A_24_P400573	4.91
A_23_P304509	2.88
A_32_P99804	4.98
A_23_P374812	4.95
A_24_P930148	2.58
A_23_P29723	5.71
A_32_P377032	4.14
A_24_P303815	5.64
A_23_P112173	4.45
A_32_P135450	7.62
A_23_P52410	3.33
A_23_P317760	3.41
A_23_P259561	10.10
A_23_P42331	7.41
A_24_P159515	7.08
A_32_P128368	3.77
A_24_P459299	3.75
A_23_P38732	2.88
A_23_P317839	3.07
A_24_P942870	3.03
A_24_P383660	5.35
A_32_P54628	4.15
A_24_P46171	7.16
A_23_P71926	4.40
A_23_P16116	6.67
A_32_P193771	6.33
A_23_P118493	2.84
A_24_P383704	6.84
A_24_P917833	8.88
A_24_P914155	3.62
A_24_P112941	2.85
A_23_P208698	7.78
A_32_P886589	2.69
A_23_P41304	5.38
A_23_P33773	3.53
A_23_P122896	5.10
A_23_P5103	4.51
A_24_P548624	3.84
A_32_P124978	6.88
A_24_P367079	5.80
