Reporter Identifier	VALUE
(-)3xSLv1	2.45
A_23_P5757	7.11
A_24_P926284	1.93
A_23_P164289	8.66
A_24_P246406	5.26
A_24_P832270	2.20
A_23_P123563	14.67
A_24_P22821	4.76
A_23_P155463	2.91
A_23_P66753	2.64
A_23_P301053	3.29
A_24_P417904	2.89
A_24_P943657	2.07
A_24_P69095	6.45
A_24_P268786	7.28
A_23_P356585	3.37
A_23_P25141	8.21
A_23_P137391	12.12
A_23_P163455	4.09
A_24_P141629	8.34
A_23_P161583	2.15
A_32_P127583	7.98
A_23_P201764	5.47
A_23_P396062	7.27
A_32_P94798	14.03
A_24_P61150	3.75
A_23_P203920	6.40
A_23_P256244	3.84
A_23_P103511	2.43
A_23_P155057	14.81
A_32_P138666	5.83
A_24_P734060	12.09
A_24_P9321	5.00
A_23_P123596	6.39
A_24_P522678	6.09
A_24_P16815	6.42
A_24_P287526	5.38
A_23_P397285	2.25
A_23_P23526	10.75
A_24_P174550	10.36
A_24_P792389	5.68
A_32_P1223	5.43
A_23_P145153	7.63
A_24_P246351	4.29
A_23_P215751	7.11
A_24_P216501	5.36
A_23_P90369	10.50
A_32_P38745	5.38
A_23_P503072	4.38
A_32_P147830	2.49
A_23_P53217	9.75
A_32_P200357	2.71
A_23_P123866	10.28
A_23_P157147	10.81
A_24_P715518	3.53
A_24_P324712	2.67
A_24_P639665	1.91
A_32_P220183	5.74
A_23_P106174	7.23
A_23_P102083	2.33
A_23_P112187	4.29
A_24_P410498	3.06
A_23_P117302	5.57
A_24_P244916	14.77
A_23_P150768	2.86
A_23_P333650	3.65
A_23_P123228	2.65
A_23_P37068	3.97
A_24_P67063	5.21
A_24_P84873	8.81
A_24_P297098	9.16
A_23_P349882	6.53
A_32_P219148	8.91
A_23_P89649	2.41
A_24_P302685	3.05
A_23_P165148	9.54
A_24_P107142	10.08
A_23_P136392	2.66
A_24_P291074	3.21
A_23_P137503	3.98
A_23_P324278	7.27
A_32_P79966	4.08
A_24_P412617	6.18
A_23_P91764	6.73
A_23_P150064	3.61
A_24_P19228	6.53
A_23_P77697	3.45
A_24_P162073	8.37
A_24_P914972	2.24
A_24_P112747	7.48
A_24_P97836	5.66
A_24_P60680	3.54
A_23_P110585	5.08
A_24_P673968	8.35
A_24_P815062	3.09
A_24_P54863	6.58
A_23_P33303	9.67
A_23_P60565	6.55
A_23_P31536	9.24
A_24_P49220	2.15
A_23_P21057	9.93
A_24_P329487	4.06
A_23_P158083	5.90
A_23_P20927	4.14
A_32_P61308	5.57
A_32_P155035	3.49
A_32_P195647	3.10
A_32_P195501	2.05
A_23_P218346	4.30
A_24_P229588	3.36
A_32_P38453	2.68
A_24_P402115	7.98
A_32_P29618	2.27
A_23_P338912	2.45
A_23_P83558	3.07
A_24_P911519	2.75
A_24_P6933	4.41
A_23_P93464	6.82
A_32_P94667	5.86
A_23_P41818	8.87
A_24_P922631	3.12
A_23_P128543	10.61
A_24_P671842	6.30
A_23_P43350	2.78
A_23_P146209	7.54
A_32_P119869	2.90
A_23_P3159	3.30
A_23_P212756	3.49
A_23_P54809	5.70
A_32_P91019	2.10
A_24_P93728	3.48
A_24_P300021	2.56
A_23_P117515	6.75
A_23_P22526	3.78
A_23_P75769	7.80
A_32_P41065	9.05
A_23_P336218	6.62
A_23_P105873	2.79
A_32_P84526	3.75
A_23_P61255	2.44
A_23_P329335	5.35
A_23_P586	11.19
A_24_P212624	2.71
A_23_P39561	9.43
A_24_P75979	4.57
A_23_P87791	4.20
A_24_P196469	3.97
A_24_P79855	7.54
A_23_P140469	4.37
A_23_P11800	5.38
A_24_P410809	6.06
A_23_P52207	6.06
A_23_P254179	9.84
A_32_P864116	2.28
A_23_P218405	8.80
A_23_P157404	5.04
A_24_P76489	2.07
A_23_P252371	6.35
A_32_P172188	5.09
