Reporter Identifier	VALUE
(-)3xSLv1	2.61
A_23_P5757	6.81
A_24_P926284	2.07
A_23_P164289	8.83
A_24_P246406	5.16
A_24_P832270	2.43
A_23_P123563	14.67
A_24_P22821	3.78
A_23_P155463	2.39
A_23_P66753	2.67
A_23_P301053	3.62
A_24_P417904	3.06
A_24_P943657	1.85
A_24_P69095	6.29
A_24_P268786	7.24
A_23_P356585	3.08
A_23_P25141	8.18
A_23_P137391	11.10
A_23_P163455	4.97
A_24_P141629	8.07
A_23_P161583	2.45
A_32_P127583	7.57
A_23_P201764	5.14
A_23_P396062	7.12
A_32_P94798	12.62
A_24_P61150	4.27
A_23_P203920	5.02
A_23_P256244	3.73
A_23_P103511	2.48
A_23_P155057	13.58
A_32_P138666	4.64
A_24_P734060	11.29
A_24_P9321	5.12
A_23_P123596	3.90
A_24_P522678	10.24
A_24_P16815	5.99
A_24_P287526	6.06
A_23_P397285	2.65
A_23_P23526	10.10
A_24_P174550	10.37
A_24_P792389	5.33
A_32_P1223	4.81
A_23_P145153	7.44
A_24_P246351	3.98
A_23_P215751	7.31
A_24_P216501	5.72
A_23_P90369	10.55
A_32_P38745	5.71
A_23_P503072	4.06
A_32_P147830	2.59
A_23_P53217	9.50
A_32_P200357	1.87
A_23_P123866	10.50
A_23_P157147	9.88
A_24_P715518	3.34
A_24_P324712	3.61
A_24_P639665	2.22
A_32_P220183	5.18
A_23_P106174	6.88
A_23_P102083	2.00
A_23_P112187	6.92
A_24_P410498	3.22
A_23_P117302	6.13
A_24_P244916	15.70
A_23_P150768	3.07
A_23_P333650	2.97
A_23_P123228	3.36
A_23_P37068	3.54
A_24_P67063	5.07
A_24_P84873	8.43
A_24_P297098	8.80
A_23_P349882	6.45
A_32_P219148	8.62
A_23_P89649	2.56
A_24_P302685	3.23
A_23_P165148	9.41
A_24_P107142	9.68
A_23_P136392	3.12
A_24_P291074	2.56
A_23_P137503	3.62
A_23_P324278	8.68
A_32_P79966	3.21
A_24_P412617	6.31
A_23_P91764	6.18
A_23_P150064	5.01
A_24_P19228	6.58
A_23_P77697	3.05
A_24_P162073	8.15
A_24_P914972	2.18
A_24_P112747	6.85
A_24_P97836	5.58
A_24_P60680	3.68
A_23_P110585	4.97
A_24_P673968	8.30
A_24_P815062	3.12
A_24_P54863	6.04
A_23_P33303	9.36
A_23_P60565	6.07
A_23_P31536	8.83
A_24_P49220	2.15
A_23_P21057	10.09
A_24_P329487	3.95
A_23_P158083	5.45
A_23_P20927	3.82
A_32_P61308	5.93
A_32_P155035	3.38
A_32_P195647	2.82
A_32_P195501	2.35
A_23_P218346	4.29
A_24_P229588	3.48
A_32_P38453	2.57
A_24_P402115	6.74
A_32_P29618	1.66
A_23_P338912	2.08
A_23_P83558	2.71
A_24_P911519	2.23
A_24_P6933	2.87
A_23_P93464	6.66
A_32_P94667	4.86
A_23_P41818	8.98
A_24_P922631	3.91
A_23_P128543	10.62
A_24_P671842	6.04
A_23_P43350	3.00
A_23_P146209	7.18
A_32_P119869	2.55
A_23_P3159	4.29
A_23_P212756	2.66
A_23_P54809	6.61
A_32_P91019	2.59
A_24_P93728	3.53
A_24_P300021	2.03
A_23_P117515	7.07
A_23_P22526	3.23
A_23_P75769	6.52
A_32_P41065	8.76
A_23_P336218	6.09
A_23_P105873	2.95
A_32_P84526	3.84
A_23_P61255	2.75
A_23_P329335	5.95
A_23_P586	10.92
A_24_P212624	2.71
A_23_P39561	10.36
A_24_P75979	5.03
A_23_P87791	4.01
A_24_P196469	3.72
A_24_P79855	7.28
A_23_P140469	3.59
A_23_P11800	5.90
A_24_P410809	6.04
A_23_P52207	5.70
A_23_P254179	9.93
A_32_P864116	2.53
A_23_P218405	10.02
A_23_P157404	4.67
A_24_P76489	1.42
A_23_P252371	5.59
A_32_P172188	4.19
A_32_P58407	8.83
A_24_P257336	4.13
A_32_P85732	3.00
A_23_P162861	2.70
A_24_P377328	8.52
A_23_P161292	2.55
A_23_P98167	9.65
A_23_P387000	2.93
A_23_P48988	2.98
A_24_P945298	2.31
A_24_P481534	4.44
A_23_P29555	11.84
A_23_P417363	4.07
A_24_P405981	4.98
A_32_P111751	4.29
A_24_P316363	5.59
A_24_P512054	2.10
A_23_P300797	4.13
A_23_P43238	8.08
A_24_P140171	7.75
A_23_P168656	7.15
A_24_P305747	3.51
A_23_P26570	4.47
A_23_P13486	1.77
A_23_P388851	5.31
A_24_P359091	2.17
A_23_P71389	6.62
A_32_P212411	2.14
A_23_P155835	7.11
A_24_P787897	6.74
A_24_P247738	2.20
A_32_P30656	2.41
A_23_P200579	2.75
A_32_P229965	4.57
A_32_P181020	7.66
A_24_P397928	11.70
A_32_P109029	2.41
A_23_P102462	5.42
A_32_P3048	2.71
A_23_P152330	2.78
A_23_P79496	2.16
A_32_P156171	10.68
A_32_P83326	9.21
A_32_P60343	8.59
A_23_P16451	14.10
A_23_P133606	4.12
A_24_P272653	2.65
A_23_P309930	2.93
A_23_P30050	6.16
A_24_P135769	3.80
A_23_P90032	2.93
A_24_P59236	1.53
A_24_P162226	3.18
A_23_P377882	7.71
A_24_P419132	1.97
A_23_P383377	8.02
A_32_P145490	2.83
A_24_P408603	6.10
A_24_P1255	5.15
A_24_P269527	2.59
A_24_P281374	5.14
A_24_P400573	5.73
A_23_P304509	2.59
A_32_P99804	5.16
A_23_P374812	5.60
A_24_P930148	2.50
A_23_P29723	2.92
A_32_P377032	2.20
A_24_P303815	7.83
A_23_P112173	2.66
A_32_P135450	8.79
A_23_P52410	2.29
A_23_P317760	2.51
A_23_P259561	10.79
A_23_P42331	9.19
A_24_P159515	7.58
A_32_P128368	1.60
A_24_P459299	2.96
A_23_P38732	3.97
A_23_P317839	2.57
A_24_P942870	1.65
A_24_P383660	3.58
A_32_P54628	2.31
A_24_P46171	8.16
A_23_P71926	2.31
A_23_P16116	8.85
A_32_P193771	4.50
A_23_P118493	2.31
A_24_P383704	6.46
A_24_P917833	10.40
A_24_P914155	2.15
A_24_P112941	2.34
A_23_P208698	8.90
A_32_P886589	2.78
A_23_P41304	5.93
A_23_P33773	2.28
A_23_P122896	6.00
A_23_P5103	2.98
A_24_P548624	3.22
A_32_P124978	4.60
A_24_P367079	3.80
A_24_P299507	3.44
A_32_P200787	6.63
A_32_P230547	5.28
A_32_P177843	4.61
A_23_P211957	12.74
A_24_P920388	10.33
A_24_P297302	2.28
A_32_P190036	6.30
A_24_P935163	2.46
A_24_P743806	3.84
A_32_P43855	8.48
A_23_P207811	6.95
A_23_P201778	9.47
A_24_P751247	4.59
A_24_P920148	2.20
A_23_P65000	4.93
A_23_P200109	5.03
A_24_P315754	6.28
A_23_P501080	6.45
A_23_P201996	11.22
A_23_P500542	2.24
A_24_P137563	7.16
A_23_P214121	9.81
A_23_P100576	11.63
A_24_P545587	1.87
A_23_P125844	2.86
A_23_P202100	6.86
A_23_P167812	1.81
A_23_P159305	9.94
A_24_P257579	3.13
A_24_P580429	1.37
A_23_P395464	3.62
A_32_P149158	5.16
A_23_P89981	6.25
A_24_P66270	7.25
A_24_P376339	5.34
A_24_P764595	9.38
A_23_P12554	2.69
A_23_P414352	2.66
A_23_P133691	7.42
A_32_P185393	2.43
A_23_P61447	7.29
A_32_P480177	2.03
A_24_P502724	2.33
A_24_P247872	3.16
A_23_P150483	3.33
A_32_P10383	4.48
A_24_P349676	5.75
A_23_P370625	8.03
A_23_P214603	11.81
A_24_P588235	4.71
A_23_P412214	5.63
A_23_P429555	2.36
A_23_P258433	2.14
A_23_P214658	7.51
A_32_P45727	2.71
A_23_P170857	8.83
A_23_P253841	12.07
A_23_P103690	7.91
A_24_P463929	2.21
A_24_P935622	6.80
A_23_P310372	2.65
A_24_P773141	1.58
A_24_P942328	7.26
A_23_P113952	2.37
A_23_P107336	9.74
A_32_P429687	1.95
A_32_P79492	1.58
A_23_P358597	2.88
A_24_P247699	8.74
A_24_P533001	2.90
A_24_P173294	14.41
A_23_P81158	3.26
A_24_P115990	2.59
A_32_P129018	1.91
A_23_P130141	3.03
A_24_P269779	2.42
A_24_P18190	8.57
A_23_P49351	5.75
A_24_P323298	5.11
A_24_P466590	6.84
A_24_P162483	2.68
A_32_P107667	8.09
A_32_P201020	6.46
A_32_P36778	4.40
A_23_P45726	9.84
A_24_P125469	2.58
A_23_P31240	4.21
A_24_P944113	2.25
A_23_P114008	1.94
A_23_P367628	9.77
A_32_P21222	6.45
A_24_P53600	5.72
A_32_P17743	3.13
A_23_P6362	8.08
A_32_P70626	6.01
A_24_P505981	7.89
A_32_P464135	2.79
A_24_P384674	2.77
A_32_P105171	3.68
A_23_P24215	3.90
A_32_P42354	2.33
A_32_P71032	2.59
A_23_P40272	6.79
A_24_P206328	2.69
A_23_P207174	3.21
A_24_P314931	2.53
A_32_P141849	2.32
A_23_P155276	10.43
A_23_P306326	2.57
A_23_P119789	6.86
A_32_P233379	2.53
A_23_P137073	6.20
A_23_P360777	8.11
A_24_P169258	5.83
A_24_P565390	4.65
A_24_P393502	2.79
A_23_P432626	5.05
A_23_P141894	2.93
A_23_P417853	3.20
A_23_P95302	7.83
A_24_P148706	4.50
A_23_P71170	2.33
A_23_P208450	7.57
A_23_P149111	1.99
A_23_P206526	5.75
A_23_P214907	4.19
A_23_P214935	10.00
A_24_P125871	6.10
A_24_P511187	2.55
A_24_P205195	2.49
A_24_P901856	2.32
A_24_P655735	4.94
A_32_P91743	6.22
A_32_P411945	1.54
A_32_P93841	3.17
A_24_P212715	4.55
A_23_P144257	7.70
A_23_P251364	0.96
A_23_P212665	6.23
A_23_P34637	3.22
A_24_P316439	3.80
A_32_P99700	3.74
A_32_P75399	6.59
A_24_P129232	9.99
A_23_P418464	1.78
A_23_P316637	1.91
A_23_P4489	3.63
A_32_P225119	2.77
A_23_P71680	7.17
A_23_P73311	2.47
A_23_P90375	11.59
A_23_P301855	3.60
A_23_P56127	6.79
A_24_P563745	3.72
A_23_P51117	6.67
A_23_P317667	2.75
A_24_P936899	2.31
A_24_P26170	7.32
A_24_P377489	10.82
A_24_P476913	6.59
A_24_P371758	7.79
A_24_P361408	2.83
A_24_P38951	11.76
A_23_P17695	7.83
A_23_P336728	4.36
A_24_P162482	5.66
A_23_P350574	7.46
A_24_P350514	4.21
A_24_P916559	4.17
A_24_P146575	3.85
A_23_P302750	1.13
A_24_P256018	4.01
A_23_P16671	6.84
A_24_P920534	2.32
A_23_P434807	2.50
A_24_P25080	8.13
A_24_P944096	2.72
A_32_P82671	3.98
A_24_P913609	2.16
A_23_P117437	2.31
A_23_P96599	5.14
A_32_P215078	6.05
A_24_P269687	8.85
A_23_P419277	10.33
A_24_P96171	10.59
A_24_P918384	2.30
A_23_P97841	2.70
A_23_P431263	1.51
A_24_P13595	3.60
A_23_P104865	2.51
A_24_P90878	7.10
A_24_P936849	2.46
A_23_P306203	2.76
A_23_P162322	6.71
A_23_P84475	5.36
A_32_P3572	2.40
A_23_P124232	2.87
A_23_P141394	10.19
A_23_P5415	9.66
A_23_P341503	2.97
A_23_P215832	10.69
A_32_P109036	5.86
A_24_P715029	2.01
A_24_P751327	1.89
A_24_P941912	7.59
A_24_P151325	9.45
A_23_P81993	11.22
A_23_P142796	7.93
A_23_P142018	11.22
A_32_P209909	6.00
A_24_P937931	2.36
A_23_P101806	4.56
A_23_P342600	2.91
A_24_P462777	4.11
A_24_P335202	2.34
A_24_P818378	2.21
A_32_P225854	3.40
A_23_P140170	8.39
A_23_P202067	6.69
A_23_P132763	1.19
A_24_P298334	3.76
A_23_P17074	10.60
A_23_P127220	2.57
A_24_P917164	2.25
A_24_P928133	2.22
A_24_P181055	7.62
A_24_P915883	2.46
A_24_P253293	10.59
A_24_P400926	6.44
A_23_P116557	8.28
A_23_P48698	2.86
A_24_P139229	3.30
A_23_P30603	2.74
A_24_P417706	8.36
A_24_P920922	2.44
A_24_P923128	2.47
A_23_P95612	6.96
A_24_P899032	2.46
A_24_P677890	8.46
A_24_P337334	7.99
A_23_P259641	7.48
A_23_P204836	3.31
A_23_P135730	7.24
A_24_P272873	13.31
A_23_P154022	6.20
A_23_P429363	2.11
A_23_P362261	5.70
A_24_P362540	4.60
A_32_P188694	2.05
A_23_P113613	2.69
A_23_P94255	1.52
A_24_P95038	12.97
A_23_P401076	11.87
A_24_P419053	4.23
A_24_P639441	6.62
A_32_P55871	2.15
A_32_P111072	2.36
A_23_P35467	8.30
A_24_P880155	1.96
A_23_P68730	9.84
A_24_P930799	2.94
A_23_P101208	9.02
A_23_P51534	9.00
A_23_P321473	5.91
A_32_P209208	3.29
A_24_P166045	4.98
A_23_P433865	2.71
A_23_P153086	7.51
A_32_P213358	5.24
A_23_P167509	10.17
A_24_P273245	8.13
A_32_P223059	2.89
A_24_P41864	2.38
A_23_P95672	4.62
A_23_P7719	1.71
A_32_P100430	8.51
A_23_P393607	9.76
A_23_P114903	12.70
A_32_P28402	7.11
A_24_P709844	2.74
A_23_P12231	3.58
A_32_P167705	5.26
A_24_P418878	3.03
A_23_P69100	3.08
A_23_P218731	6.31
A_24_P111191	2.30
A_23_P252193	4.20
A_23_P161634	9.88
A_23_P8412	8.80
A_24_P195145	11.00
A_23_P117694	6.16
A_24_P309912	3.44
A_23_P76901	13.39
A_24_P749904	1.17
A_23_P156087	1.66
A_23_P424637	4.04
A_24_P214043	3.84
A_24_P942703	4.51
A_32_P776626	5.64
A_24_P780052	13.38
A_32_P200144	12.33
A_23_P154874	6.26
A_23_P17095	5.13
A_32_P115077	4.16
A_24_P693321	6.06
A_23_P430747	2.42
A_23_P157215	9.71
