Reporter Identifier	VALUE
(-)3xSLv1	2.57
A_23_P5757	6.87
A_24_P926284	1.79
A_23_P164289	8.70
A_24_P246406	5.34
A_24_P832270	2.52
A_23_P123563	14.94
A_24_P22821	3.54
A_23_P155463	2.45
A_23_P66753	2.75
A_23_P301053	3.53
A_24_P417904	2.92
A_24_P943657	2.21
A_24_P69095	6.47
A_24_P268786	7.32
A_23_P356585	3.04
A_23_P25141	8.20
A_23_P137391	11.09
A_23_P163455	4.78
A_24_P141629	7.88
A_23_P161583	2.56
A_32_P127583	7.49
A_23_P201764	5.00
A_23_P396062	7.36
A_32_P94798	12.86
A_24_P61150	4.17
A_23_P203920	5.14
A_23_P256244	3.61
A_23_P103511	2.26
A_23_P155057	13.93
A_32_P138666	4.56
A_24_P734060	11.30
A_24_P9321	5.58
A_23_P123596	4.19
A_24_P522678	9.87
A_24_P16815	5.76
A_24_P287526	6.16
A_23_P397285	2.15
A_23_P23526	10.11
A_24_P174550	10.36
A_24_P792389	5.39
A_32_P1223	4.62
A_23_P145153	7.62
A_24_P246351	3.95
A_23_P215751	7.53
A_24_P216501	5.69
A_23_P90369	11.00
A_32_P38745	5.44
A_23_P503072	4.26
A_32_P147830	2.22
A_23_P53217	9.51
A_32_P200357	1.95
A_23_P123866	10.70
A_23_P157147	10.17
A_24_P715518	3.29
A_24_P324712	3.17
A_24_P639665	1.62
A_32_P220183	5.63
A_23_P106174	7.18
A_23_P102083	2.19
A_23_P112187	6.72
A_24_P410498	3.02
A_23_P117302	6.78
A_24_P244916	15.37
A_23_P150768	2.81
A_23_P333650	2.89
A_23_P123228	3.02
A_23_P37068	4.19
A_24_P67063	5.01
A_24_P84873	8.42
A_24_P297098	8.89
A_23_P349882	6.29
A_32_P219148	8.57
A_23_P89649	1.80
A_24_P302685	3.04
A_23_P165148	9.47
A_24_P107142	9.75
A_23_P136392	2.18
A_24_P291074	2.45
A_23_P137503	3.60
A_23_P324278	8.53
A_32_P79966	3.49
A_24_P412617	6.62
A_23_P91764	6.21
A_23_P150064	4.79
A_24_P19228	6.61
A_23_P77697	3.40
A_24_P162073	8.20
A_24_P914972	2.47
A_24_P112747	6.92
A_24_P97836	5.67
A_24_P60680	3.25
A_23_P110585	5.12
A_24_P673968	8.37
A_24_P815062	3.12
A_24_P54863	6.05
A_23_P33303	9.47
A_23_P60565	6.24
A_23_P31536	8.83
A_24_P49220	2.03
A_23_P21057	10.10
A_24_P329487	4.50
A_23_P158083	5.40
A_23_P20927	3.57
A_32_P61308	5.86
A_32_P155035	2.99
A_32_P195647	2.71
A_32_P195501	2.41
A_23_P218346	4.45
A_24_P229588	3.45
A_32_P38453	2.58
A_24_P402115	6.83
A_32_P29618	2.57
A_23_P338912	2.20
A_23_P83558	2.77
A_24_P911519	2.73
A_24_P6933	2.98
A_23_P93464	6.54
A_32_P94667	4.89
A_23_P41818	9.01
A_24_P922631	3.84
A_23_P128543	10.57
A_24_P671842	6.61
A_23_P43350	3.05
A_23_P146209	7.18
A_32_P119869	2.85
A_23_P3159	3.69
A_23_P212756	2.76
A_23_P54809	6.57
A_32_P91019	1.78
A_24_P93728	3.06
A_24_P300021	2.13
A_23_P117515	7.10
A_23_P22526	2.96
A_23_P75769	6.40
A_32_P41065	8.69
A_23_P336218	6.09
A_23_P105873	2.28
A_32_P84526	3.96
A_23_P61255	2.60
A_23_P329335	5.71
A_23_P586	10.86
A_24_P212624	2.39
A_23_P39561	10.03
A_24_P75979	5.81
A_23_P87791	4.36
A_24_P196469	4.01
